"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"SCAN","2001","PR","Guilarte Forest","","2001-May","2100-January","  18.15"," -66.77","   3345","Adjuntas","Rio Guilarte at Lago Yahuecas Dam (210100030201)","SCAN:2045"
"SCAN","2001","PR","Maricao Forest","","2001-May","2100-January","  18.15"," -67.00","   2450","Mayaguez","Rio Duey (210100030405)","SCAN:15"
"SCAN","2000","PA","Rock Springs Pa","","1999-November","2100-January","  40.72"," -77.93","   1220","Centre","Spruce Creek-Little Juniata River (020503020404)","SCAN:2036"
"SCAN","2000","SC","Pee Dee","","1999-November","2100-January","  34.30"," -79.73","    120","Darlington","Back Swamp (030402010809)","SCAN:2037"
"SCAN","2000","SC","Youmans Farm","","1999-November","2100-January","  32.67"," -81.20","     75","Hampton","Black Swamp (030601090302)","SCAN:2038"
"SCAN","2000","VA","N Piedmont Arec","","2000-June","2100-January","  38.23"," -78.12","    520","Orange","Clear Creek-Pamunkey Creek (020801060501)","SCAN:2039"
"SCAN","2000","VA","Tidewater Arec","","2000-June","2100-January","  36.68"," -76.77","     80","Suffolk","Jones Swamp (030102030101)","SCAN:2040"
"SCAN","2000","VT","Lye Brook","","2000-September","2100-January","  43.05"," -73.03","   2435","Bennington","Warm Brook (020200030202)","SCAN:2042"
"SCAN","2000","VT","Mount Mansfield","","2000-September","2100-January","  44.53"," -72.83","   2236","Chittenden","Headwaters Browns River (041504050201)","SCAN:2041"
"SCAN","1999","AR","Uapb-Lonoke Farm","","1999-September","2100-January","  34.85"," -91.88","    250","Lonoke","Locust Creek-Wattersaw Bayou (080203010401)","SCAN:2030"
"SCAN","1999","AZ","Walnut Gulch #1","","1999-March","2100-January","  31.73","-110.05","   4500","Cochise","Escalante Wash-San Pedro River (150502020707)","SCAN:2026"
"SCAN","1999","FL","Everglades ARS","","1999-February","2100-January","  25.50"," -80.55","      9","Dade","Upper Princeton Canal (030902061603)","SCAN:2051"
"SCAN","1999","GA","Little River","","1999-May","2100-January","  31.50"," -83.55","    350","Tift","Cow House Branch-Little River (031102040105)","SCAN:2027"
"SCAN","1999","MS","Beasley Lake","","1999-September","2100-January","  33.38"," -90.65","    115","Sunflower","Gravel Bayou (080302071002)","SCAN:2032"
"SCAN","1999","MS","Goodwin Ck Pasture","","1999-January","2100-January","  34.25"," -89.87","    320","Panola","Johnson Creek-Long Creek (080302030403)","SCAN:2024"
"SCAN","1999","MS","Goodwin Ck Timber","","1999-January","2100-January","  34.23"," -89.90","    320","Panola","Caney Creek-Long Creek (080302030402)","SCAN:2025"
"SCAN","1999","MS","Onward","","1999-September","2100-January","  32.75"," -90.93","    100","Sharkey","Deer Creek Mouth (080302090605)","SCAN:2033"
"SCAN","1999","MS","Starkville","","1999-September","2100-January","  33.63"," -88.77","    340","Oktibbeha","Long Branch-Line Creek (031601040507)","SCAN:2064"
"SCAN","1999","MS","Tunica","","1999-September","2100-January","  34.68"," -90.42","    260","Tunica","Little White Oak Bayou (080302040801)","SCAN:2034"
"SCAN","1999","MS","Vance","","1999-September","2100-January","  34.07"," -90.35","    150","Tallahatchie","Lower Cassidy Bayou (080302020505)","SCAN:2035"
"SCAN","1999","OK","Fort Reno #1","","1998-November","2100-January","  35.55"," -98.02","   1400","Canadian","Target Creek-North Canadian River (111003010606)","SCAN:2022"
"SCAN","1999","PA","Mahantango Ck","","1999-April","2100-January","  40.67"," -76.67","    730","Northumberland","Upper Mahantango Creek (020503010801)","SCAN:2028"
"SCAN","1998","NH","Mascoma River","","1998-August","2100-January","  43.78"," -72.03","   1400","Grafton","Canaan Street Lake-Mascoma River (010801060101)","SCAN:2043"
"SCAN","1995","FL","Sellers Lake #1","","1994-October","2100-January","  29.10"," -81.63","     75","Lake","Sellers Lake (030801011704)","SCAN:2012"
"SCAN","1994","CO","Nunn #1","","1993-October","2100-January","  40.87","-104.73","   5900","Weld","Headwaters Owl Creek (101900080301)","SCAN:2017"
"SCAN","1994","FL","Wakulla #1","","1993-October","2100-January","  30.30"," -84.42","    150","Leon","Black Creek-Wakulla Springs (031200010702)","SCAN:2009"
"SCAN","1994","GA","Watkinsville #1","","1993-October","2100-January","  33.88"," -83.43","    770","Oconee","Lower Barber Creek (030701010305)","SCAN:2013"
"SCAN","1994","IL","Mason #1","","1993-October","2100-January","  40.32"," -89.90","    570","Mason","Quiver Creek-Mason Tazewell Drainage Ditch (071300030507)","SCAN:2004"
"SCAN","1994","KY","Princeton #1","","1993-October","2100-January","  37.10"," -87.83","    615","Caldwell","Flynn Fork (051402050301)","SCAN:2005"
"SCAN","1994","MN","Crescent Lake #1","","1993-October","2100-January","  45.42"," -93.95","    980","Sherburne","Elk Lake-Elk River (070102030503)","SCAN:2002"
"SCAN","1994","NC","Tidewater #1","","1993-October","2100-January","  35.87"," -76.65","     20","Washington","Headwaters Kendrick Creek (030102050103)","SCAN:2008"
"SCAN","1994","ND","Mandan #1","","1993-November","2100-January","  46.77","-100.92","   1930","Morton","North Branch Little Heart River (101301020105)","SCAN:2020"
"SCAN","1994","NE","Rogers Farm #1","","1993-October","2100-January","  40.85"," -96.47","   1215","Lancaster","Camp Creek (102002030905)","SCAN:2001"
"SCAN","1994","NM","Adams Ranch #1","","1993-October","2100-January","  34.25","-105.42","   6175","Lincoln","Rattlesnake Hill-Cola de Gallo River (130600060201)","SCAN:2015"
"SCAN","1994","NY","Geneva #1","","1993-October","2100-January","  42.88"," -77.03","    725","Ontario","Castle Creek-Seneca Lake (041402010904)","SCAN:2011"
"SCAN","1994","OH","Molly Caren #1","","1993-October","2100-January","  39.95"," -83.45","   1060","Madison","Richmond Ditch-Deer Creek (050600020102)","SCAN:2014"
"SCAN","1994","TX","Bushland #1","","1993-October","2100-January","  35.17","-102.10","   3820","Randall","Negro Arroyo (111201020301)","SCAN:2006"
"SCAN","1994","TX","Prairie View #1","","1993-October","2100-January","  30.08"," -95.98","    270","Waller","Mound Creek-Cypress Creek (120401020101)","SCAN:2016"
"SCAN","1994","WI","Wabeno #1","","1993-October","2100-January","  45.47"," -88.58","   1580","Forest","Otter Creek (040301050401)","SCAN:2003"
"SCAN","1994","WY","Torrington #1","","1993-October","2100-January","  42.07","-104.13","   4280","Goshen","Slater Flats (101800090503)","SCAN:2018"
"SCAN","1993","WA","Lind #1","","1993-September","2100-January","  47.00","-118.57","   1640","Adams","Town of Lind-Lind Coulee (170200150807)","SCAN:2021"
"SCAN","1992","MT","Fort Assiniboine #1","","1991-October","2100-January","  48.48","-109.80","   2710","Hill","Lower Beaver Creek (100500040103)","SCAN:2019"
"SCAN","1991","MT","Lindsay","","1990-October","2100-January","  47.21","-105.19","   2871","Dawson","Headwaters Upper Sevenmile Creek (101000041002)","SCAN:581"
"SCAN","1986","MT","Table Mountain","","1986-September","2100-January","  45.80","-111.59","   4474","Gallatin","City of Three Forks-Madison River (100200071505)","SCAN:808"
"SCAN","1984","ID","Orchard Range Site","","1983-October","2100-January","  43.32","-116.00","   3200","Ada","Brown Creek (170501010901)","SCAN:674"
"SNTL","2019","AK","Frostbite Bottom","","2019-February","2100-January","  61.75","-149.27","   2700","Unknown","Fishhook Creek-Little Susitna River (190205051202)","SNTL:641"
"SNTL","2019","AK","McGrath","","2019-August","2100-January","  62.95","-155.61","    340","Yukon-koyukuk","Town of McGrath-Kuskokwim River (190304050502)","SNTL:785"
"SNTL","2019","UT","Parleys Upper","","2019-August","2100-January","  40.70","-111.61","   8353","Salt Lake","Parleys Creek (160202040302)","SNTL:856"
"SNTL","2018","AK","East Palmer","","2018-July","2100-January","  61.60"," -11.82","    230","Unknown","Outlet Matanuska River (190204020709)","SNTL:953"
"SNTL","2018","AK","Galena AK","","2018-August","2100-January","  64.70","-156.71","    410","Yukon-koyukuk","Louden Slough-Yukon River (190902051104)","SNTL:429"
"SNTL","2018","MT","JL Meadow","","2017-October","2100-January","  44.78","-113.12","   8800","Beaverhead","Dad Creek-Medicine Lodge Creek (100200011202)","SNTL:1287"
"SNTL","2018","NV","ONeil Creek","","2018-June","2100-January","  41.86","-115.08","   6520","Elko","Pole Creek (170402130106)","SNTL:1272"
"SNTL","2017","AK","Flower Mountain","","2017-August","2100-January","  59.40","-136.28","   2510","Haines","Porcupine Creek (190103031206)","SNTL:1285"
"SNTL","2017","CA","Fredonyer Peak","","2016-October","2100-January","  40.69","-120.61","   7208","Lassen","Lower Dry Lake-Frontal Eagle Lake (180800030304)","SNTL:1277"
"SNTL","2017","UT","Bobs Hollow","","2016-October","2100-January","  38.95","-112.15","   9319","Millard","North Fork Chalk Creek (160300051401)","SNTL:1278"
"SNTL","2017","UT","Santaquin Meadows","","2016-October","2100-January","  39.92","-111.72","   7835","Utah","Summit Creek (160202010301)","SNTL:1280"
"SNTL","2016","AK","Heen Latinee","","2015-October","2100-January","  58.70","-134.86","   2065","Juneau","Davies Creek (190103010401)","SNTL:1270"
"SNTL","2016","AK","Jack Wade Jct","","2015-October","2100-January","  64.15","-141.33","   3585","Southeast Fairbanks","Kal Creek (190705022204)","SNTL:1275"
"SNTL","2016","CO","Elkhead Divide","","2016-September","2100-January","  40.80","-107.10","   8780","Routt","Headwaters Elkhead Creek (140500010601)","SNTL:1252"
"SNTL","2016","NM","Garita Peak","","2016-September","2100-January","  36.01","-106.55","  10160","Rio Arriba","Headwaters San Antonio Creek (130202020201)","SNTL:1173"
"SNTL","2016","UT","Mt Pennell","","2015-October","2100-January","  37.98","-110.79","   9209","Garfield","State Creek (140700010502)","SNTL:1269"
"SNTL","2015","AK","Lower Kachemak Creek","","2015-June","2100-January","  59.74","-150.69","   1915","Kenai Peninsula","Bradley Lake (190203011101)","SNTL:1265"
"SNTL","2015","AZ","Hawley Lake","","2015-September","2100-January","  33.97","-109.77","   8300","Apache","Trout Creek (150601020106)","SNTL:1271"
"SNTL","2015","NV","Fry Canyon","","2014-October","2100-January","  41.57","-115.94","   6798","Elko","Headwaters North Fork Humboldt River (160401020101)","SNTL:1262"
"SNTL","2015","UT","Lonesome Beaver","","2014-October","2100-January","  38.07","-110.77","   9410","Garfield","Headwaters North Wash (140700010301)","SNTL:1261"
"SNTL","2015","UT","Panguitch Lake RS","","2014-October","2100-January","  37.70","-112.65","   8350","Garfield","Ipson Creek (160300010402)","SNTL:1148"
"SNTL","2015","WA","Pinto Rock","","2014-October","2100-January","  46.32","-121.94","   4440","Skamania","Iron Creek (170800040405)","SNTL:1263"
"SNTL","2015","WA","Skate Creek","","2014-October","2100-January","  46.64","-121.83","   3770","Lewis","Silver Creek (170800040505)","SNTL:1257"
"SNTL","2014","AK","Alexander Lake","","2014-August","2100-January","  61.75","-150.89","    160","Matanuska-susitna","Headwaters Alexander Creek (190205051106)","SNTL:1267"
"SNTL","2014","AK","Fielding Lake","","2014-August","2100-January","  63.20","-145.63","   3000","Valdez-cordova","Fielding Lake (190803040302)","SNTL:1268"
"SNTL","2014","AK","Telaquana Lake","","2014-July","2100-January","  60.98","-153.92","   1275","Bethel","Upper Telaquana River (190304052303)","SNTL:1266"
"SNTL","2014","CA","State Line","","2014-June","2100-January","  41.99","-120.72","   5680","Modoc","Weed Valley-North Fork Willow Creek (180102040201)","SNTL:1258"
"SNTL","2014","CO","Sawtooth","","2014-September","2100-January","  40.14","-105.59","   9620","Boulder","Middle Saint Vrain Creek (101900050102)","SNTL:1251"
"SNTL","2014","NV","Dry Creek","","2013-October","2100-January","  40.86","-115.22","   6555","Elko","Upper Secret Creek (160401010601)","SNTL:1243"
"SNTL","2014","NV","Little Valley","","2013-October","2100-January","  39.25","-119.88","   6493","Washoe","Franktown Creek-Frontal Washoe Lake (160501020301)","SNTL:1242"
"SNTL","2014","NV","Pole Canyon","","2013-October","2100-January","  40.86","-115.12","   7760","Elko","Woods Creek-Franklin River (160600071101)","SNTL:1244"
"SNTL","2014","UT","Corral","","2013-October","2100-January","  39.66","-110.38","   8207","Carbon","Grassy Trail Reservoir-Grassy Trail Creek (140600070903)","SNTL:1236"
"SNTL","2014","UT","Sunflower Flat","","2013-October","2100-January","  38.05","-111.34","  10018","Garfield","Oak Creek (140700030406)","SNTL:1249"
"SNTL","2014","UT","Suu Ranch","","2013-October","2100-January","  37.60","-112.93","   8050","Iron","Crow Creek-Coal Creek (160300060306)","SNTL:1248"
"SNTL","2014","UT","Takka Wiiya","","2013-October","2100-January","  39.74","-113.98","   9122","Juab","Fifteenmile Creek (160203060804)","SNTL:1247"
"SNTL","2014","WA","Muckamuck","","2014-June","2100-January","  48.59","-119.87","   4470","Okanogan","West Fork Salmon Creek (170200062001)","SNTL:1259"
"SNTL","2013","NM","Rio Santa Barbara","","2013-September","2100-January","  36.07","-105.63","  10664","Taos","Outlet Rio Santa Barbara (130201010905)","SNTL:1254"
"SNTL","2013","UT","Bevans Cabin","","2012-October","2100-January","  40.46","-112.25","   6520","Tooele","Settlement Canyon (160203040401)","SNTL:1214"
"SNTL","2013","UT","Buckboard Flat","","2012-October","2100-January","  37.87","-109.45","   8924","San Juan","North Creek-Montezuma Creek (140802030103)","SNTL:1153"
"SNTL","2013","UT","GBRC HQ","","2012-October","2100-January","  39.32","-111.49","   8801","Sanpete","Ephraim Creek (160300040307)","SNTL:1221"
"SNTL","2013","UT","GBRC Meadows","","2012-October","2100-January","  39.30","-111.45","   9858","Sanpete","Ephraim Creek (160300040307)","SNTL:1222"
"SNTL","2013","UT","Hobble Creek","","2012-October","2100-January","  40.19","-111.36","   7377","Utah","Upper Diamond Fork (160202020304)","SNTL:1223"
"SNTL","2013","UT","Huntington Horse","","2012-October","2100-January","  39.62","-111.31","   9652","Sanpete","Gooseberry Creek (140600070201)","SNTL:1216"
"SNTL","2013","UT","Lasal Mountain-Lower","","2012-October","2100-January","  38.48","-109.29","   8783","San Juan","Horse Creek-Mill Creek (140300050404)","SNTL:1215"
"SNTL","2013","UT","Mt Baldy","","2012-October","2100-January","  39.14","-111.51","   9524","Sanpete","Headwaters Twelvemile Creek (160300040402)","SNTL:1224"
"SNTL","2013","UT","Redden Mine Lwr","","2012-October","2100-January","  40.68","-111.22","   8532","Summit","Thorn Creek-Beaver Creek (160201010103)","SNTL:1225"
"SNTL","2013","UT","Rees Flat","","2012-October","2100-January","  39.50","-111.73","   7206","Juab","Quaking Aspen Creek-Chicken Creek (160300050202)","SNTL:1217"
"SNTL","2013","UT","Thistle Flat","","2012-October","2100-January","  39.24","-111.52","   8787","Sanpete","Manti Canyon (160300040501)","SNTL:1226"
"SNTL","2013","UT","Upper Joes Valley","","2012-October","2100-January","  39.42","-111.25","   8596","Emery","Indian Creek (140600090201)","SNTL:1227"
"SNTL","2013","UT","Wrigley Creek","","2012-October","2100-January","  39.13","-111.36","   9327","Sanpete","Millsite Reservoir-Ferron Creek (140600090303)","SNTL:1228"
"SNTL","2013","UT","Yankee Reservoir","","2012-October","2100-January","  37.75","-112.77","   8692","Iron","Center Creek-Parowan Creek (160300060202)","SNTL:1197"
"SNTL","2012","AK","Mcneil River SGS","","2012-June","2100-January","  59.08","-154.28","    140","Kenai Peninsula","Mikfik Creek-Frontal Kamishak Bay (190206021207)","SNTL:1191"
"SNTL","2012","AZ","Bar M","","2012-September","2100-January","  34.86","-111.61","   6393","Coconino","Bar M Canyon (150602020601)","SNTL:1212"
"SNTL","2012","NV","Bird Creek","","2011-October","2100-January","  39.46","-114.65","   7537","White Pine","Timber Creek-Duck Creek (160600081304)","SNTL:1155"
"SNTL","2012","NV","Cave Mountain","","2011-October","2100-January","  39.16","-114.61","  10578","White Pine","Bastian Creek (160600080402)","SNTL:1152"
"SNTL","2012","NV","Columbia Basin","","2011-December","2100-January","  41.67","-116.07","   6483","Elko","Columbia Creek (170501050503)","SNTL:1204"
"SNTL","2012","NV","Corduroy Flat","","2011-December","2100-January","  39.00","-115.42","   8640","White Pine","Black Canyon Wash (160600121206)","SNTL:1209"
"SNTL","2012","NV","Defiance Mines","","2011-December","2100-January","  39.09","-114.90","   9302","White Pine","Cooper Wash-Willow Creek (160600081002)","SNTL:1210"
"SNTL","2012","NV","Golconda","","2011-October","2100-January","  40.88","-117.59","   6616","Humboldt","Pole Creek (160401080102)","SNTL:1195"
"SNTL","2012","NV","Jakes Creek","","2011-December","2100-January","  41.57","-115.03","   7380","Elko","Upper Jakes Creek (170402130308)","SNTL:1211"
"SNTL","2012","NV","Kalamazoo","","2011-October","2100-January","  39.56","-114.63","   7775","White Pine","Lower Spring Valley Creek (160600080700)","SNTL:1150"
